enter_term_sys1,enter_term_sys2,leave_term_sys1,leave_term_sys2,win_rate,profit_loss_ratio,expectancy,mdd,final_whole_asset,positive_rate,median_asset,mean_asset,s1_return_median,s1_return_mean,s2_return_median,s2_return_mean,s1_max_consec_win,s1_max_consec_loss,s2_max_consec_win,s2_max_consec_loss,overall_max_consec_win,overall_max_consec_loss,final_win_count,final_loss_count,min_equity,min_realized_pnl,final_equity
21,55,18,20,0.2962962962962963,2.985711952032119,44.69663761037111,-0.29605950593192526,1206.8092154800206,0.9064587973273942,2056.369057520015,2022.0520356886605,-0.04442516478705512,-0.009466732158994897,-0.033180703244246386,0.020294898713176312,1,7,1,4,1,7,8,19,9686.058506530004,-259.7388656899966,11206.809215480025
21,55,19,20,0.2962962962962963,3.0962356074070936,50.90137331851926,-0.28518877940303494,1374.337079600019,0.9064587973273942,2207.847986640013,2115.15890628435,-0.037312540320878385,-0.0072915735532582595,-0.033180703244246386,0.020294898713176312,1,7,1,4,1,7,8,19,9686.058506530004,-259.7388656899966,11374.337079600024
22,55,5,20,0.3333333333333333,2.5327717045429337,31.98146502575831,-0.24764246616106383,1055.388345850024,0.9042316258351893,2141.4563207700094,1843.019110233418,-0.03194530555369189,-0.01120943171389022,-0.033180703244246386,-0.007772095834808996,3,6,1,5,4,6,11,22,9722.899964590008,-255.83363751999286,11055.388345850024
22,55,6,20,0.3,3.0778959051346098,45.87058505533409,-0.2367073935302598,1376.117551660017,0.9354120267260579,2339.2756792600003,2145.8098945715105,-0.03523310897726525,-0.004181723477976945,-0.033180703244246386,-0.010577610524707293,2,6,1,5,3,7,9,21,9932.577958250005,-46.1556438599946,11376.117551660023
22,55,7,20,0.27586206896551724,3.389408923549574,43.19626844069023,-0.24951132071427728,1252.691784780016,0.9365256124721604,2338.0928192600004,2155.957936801978,-0.03379375963743912,0.00014039151143713853,-0.033180703244246386,-0.011846396304048884,2,6,1,5,3,7,8,21,9985.478109759999,0.0,11252.691784780021
22,55,8,20,0.2962962962962963,3.4481922210559266,68.58062133111179,-0.248910913243654,1851.67677594002,0.9365256124721604,2382.9216403400014,2287.4373491916126,-0.03379375963743912,-0.011149802931279441,-0.033180703244246386,-0.005163836280309919,2,6,1,5,3,7,8,19,9985.478109759999,0.0,11851.676775940028
22,55,9,20,0.25925925925925924,4.262413373253492,74.62102191555638,-0.24575343570367084,2014.76759172002,0.9342984409799554,2412.889428810019,2400.674901963139,-0.03379375963743912,0.009317799681925861,-0.033180703244246386,-0.0192425382737707,2,6,1,7,2,7,7,20,9968.868659640008,0.0,12014.76759172003
22,55,10,20,0.25925925925925924,4.324764155710282,77.93189982185262,-0.24433275217081576,2104.1612951900192,0.9365256124721604,2500.87165052001,2483.864785172548,-0.03379375963743912,0.012768054866818816,-0.033180703244246386,-0.02094392992568275,2,6,1,7,2,7,7,20,9985.478109759999,0.0,12104.16129519003
22,55,11,20,0.2962962962962963,3.401672997593727,66.92101210037103,-0.24772737401198167,1806.8673267100176,0.910913140311804,2295.3259722350085,2263.0572134546182,-0.04496839175835235,0.0016648623967733325,-0.033180703244246386,-0.015686710090615116,2,6,1,5,3,7,8,19,9819.447244870007,-126.35012734999418,11806.867326710028
22,55,12,20,0.2962962962962963,3.295343740522616,60.38642785888953,-0.2593160016467172,1630.4335521900175,0.910913140311804,2198.705829975009,2192.746321904752,-0.04778589042504065,-0.0007071563994785861,-0.033180703244246386,-0.011051161961328245,2,6,1,5,2,7,8,19,9819.447244870007,-126.35012734999418,11630.433552190025
22,55,13,20,0.2962962962962963,3.295343740522616,60.38642785888953,-0.2593160016467172,1630.4335521900175,0.910913140311804,2198.705829975009,2192.746321904752,-0.04778589042504065,-0.0007071563994785861,-0.033180703244246386,-0.011051161961328245,2,6,1,5,2,7,8,19,9819.447244870007,-126.35012734999418,11630.433552190025
22,55,14,20,0.2962962962962963,3.371770704906673,66.45499662926,-0.25655491104602157,1794.28490899002,0.9342984409799554,2346.4139764600195,2355.032797430779,-0.04778589042504065,0.004099180905310414,-0.033180703244246386,-0.013714604416340577,2,6,1,5,2,7,8,19,9983.298601670009,0.0,11794.284908990023
22,55,15,20,0.25925925925925924,4.06361856377436,64.7574486070377,-0.25928217217731403,1748.451112390017,0.9365256124721604,2427.1425569600005,2385.9740305639716,-0.037312540320878385,-0.0015633417720058614,-0.033180703244246386,-0.0016843812901028155,1,7,1,5,2,7,7,20,9985.478109759999,0.0,11748.45111239002
22,55,16,20,0.25925925925925924,4.046448092669561,63.61486118703775,-0.25928217217731403,1717.6012520500185,0.9365256124721604,2427.1425569600005,2384.9783435387158,-0.037312540320878385,-0.0019516891990274156,-0.033180703244246386,-0.0014162970658018368,1,7,1,5,2,7,7,20,9985.478109759999,0.0,11717.601252050023
22,55,17,20,0.25925925925925924,2.9794149270197168,7.426128131111767,-0.28991549635665725,200.50545954001973,0.8986636971046771,1167.5954537500147,1364.3963848803528,-0.050568040175407274,-0.017644109906329107,-0.033180703244246386,0.02001440509477744,1,7,1,5,1,7,7,20,9662.725715870007,-322.7267931499955,10200.50545954002
22,55,18,20,0.2962962962962963,2.436487546221599,4.464653773333964,-0.28991549635665725,120.54565188002016,0.8986636971046771,1167.5954537500147,1362.2868741131813,-0.050568040175407274,-0.01884946650719377,-0.033180703244246386,0.02172875894281038,1,7,1,4,1,7,8,19,9662.725715870007,-322.7267931499955,10120.54565188002
22,55,19,20,0.2962962962962963,2.527423813371943,10.669389481482142,-0.2779266842736451,288.07351600001857,0.9008908685968819,1335.1233178700131,1455.393744708871,-0.037312540320878385,-0.01667430790145713,-0.033180703244246386,0.02172875894281038,1,7,1,4,1,7,8,19,9662.725715870007,-322.7267931499955,10288.073516000022
23,55,5,20,0.3548387096774194,2.5241243689546895,45.23641076096857,-0.23406916986499027,1402.3287335900222,0.9354120267260579,2191.1441256200033,2020.911101030678,-0.026975010570896643,-0.006871027159410334,-0.033180703244246386,-0.007772095834808996,3,5,1,5,4,5,11,20,9915.462941110007,-63.2706609999932,11402.32873359003
23,55,6,20,0.3103448275862069,3.0232490143628765,51.94455116793179,-0.2378140995721517,1506.3919838700167,0.9365256124721604,2344.9132103400007,2285.733950763982,-0.03205087836837631,-0.001298674576104918,-0.033180703244246386,-0.010577610524707293,2,6,1,5,3,7,9,20,9985.478109759999,0.0,11506.39198387003
23,55,7,20,0.2857142857142857,3.329451718461582,49.3916506067863,-0.2504491281052979,1382.9662169900166,0.9365256124721604,2339.2756792600003,2295.8819929944507,-0.032354410297613004,0.0034474614753587964,-0.033180703244246386,-0.011846396304048884,2,6,1,5,3,7,8,20,9985.478109759999,0.0,11382.966216990028
23,55,8,20,0.3076923076923077,3.386740774202123,76.7631082288469,-0.24961551030162904,1995.8408139500198,0.9365256124721604,2436.53810958501,2437.5314870168245,-0.032354410297613004,-0.007769222848721324,-0.033180703244246386,-0.005163836280309919,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11995.840813950028
23,55,9,20,0.2692307692307692,4.194795643762851,82.91272695423157,-0.24654552534469418,2155.7309008100224,0.9365256124721604,2507.3323164250114,2548.4032265995766,-0.032354410297613004,0.01397387655113996,-0.033180703244246386,-0.0192425382737707,2,6,1,7,2,7,7,19,9985.478109759999,0.0,12155.730900810031
23,55,10,20,0.2692307692307692,4.256189329575091,86.35094631846229,-0.2451387533138377,2245.1246042800217,0.9365256124721604,2586.4163450650112,2631.5931098089854,-0.032354410297613004,0.01765414874835912,-0.033180703244246386,-0.02094392992568275,2,6,1,7,2,7,7,19,9985.478109759999,0.0,12245.12460428003
23,55,11,20,0.3076923076923077,3.3359702967522162,74.91656291538536,-0.2485011299919933,1947.830635800019,0.9365256124721604,2372.5802701150096,2410.785538091056,-0.0412532656246987,0.005811120158617548,-0.033180703244246386,-0.015686710090615116,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11947.83063580003
23,55,12,20,0.3076923076923077,3.2419852657914996,68.66531813692384,-0.2590360348429325,1785.2982715600192,0.9365256124721604,2284.6808879950095,2344.5999415142855,-0.046853100509021015,0.0032833109392191194,-0.033180703244246386,-0.011051161961328245,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11785.298271560026
23,55,13,20,0.3076923076923077,3.2419852657914996,68.66531813692384,-0.2590360348429325,1785.2982715600192,0.9365256124721604,2284.6808879950095,2344.5999415142855,-0.046853100509021015,0.0032833109392191194,-0.033180703244246386,-0.011051161961328245,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11785.298271560026
23,55,14,20,0.3076923076923077,3.370703087967235,77.57517850923162,-0.2552040605139687,2016.9546412400214,0.9365256124721604,2480.223468710021,2556.259503687706,-0.046853100509021015,0.010297444617945128,-0.033180703244246386,-0.013714604416340577,2,6,1,5,2,7,8,18,9985.478109759999,0.0,12016.954641240027
23,55,15,20,0.2692307692307692,4.080949678264728,75.8123401784623,-0.257889038103131,1971.1208446400183,0.9365256124721604,2542.1289099200194,2587.200736820899,-0.033756974331114915,0.004257682161436375,-0.033180703244246386,-0.0016843812901028155,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11971.120844640023
23,55,16,20,0.2692307692307692,4.064503474780289,74.62580708846232,-0.257889038103131,1940.2709843000198,0.9365256124721604,2542.1289099200194,2586.205049795643,-0.033756974331114915,0.0038436263863327103,-0.033180703244246386,-0.0014162970658018368,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11940.270984300023
23,55,17,20,0.2692307692307692,3.5518324068583498,52.92415218384696,-0.2894533245985159,1376.0279567800212,0.9164810690423163,2346.522716960001,2190.81462379002,-0.046853100509021015,-0.003966200492584749,-0.033180703244246386,0.01858054486514337,1,7,1,5,1,7,7,19,9894.127445350005,-51.66992686999538,11376.027956780024
23,55,18,20,0.3076923076923077,2.908228680372029,49.848774966154735,-0.2894533245985159,1296.0681491200212,0.9164810690423163,2346.522716960001,2188.7051130228483,-0.046853100509021015,-0.005251350919549281,-0.033180703244246386,0.020294898713176312,1,7,1,4,1,7,8,18,9894.127445350005,-51.66992686999538,11296.068149120027
23,55,19,20,0.3076923076923077,3.0225225800322946,56.29215435538546,-0.2787274128830763,1463.5960132400196,0.9164810690423163,2362.971316960001,2281.8119836185388,-0.033756974331114915,-0.0029311817400968663,-0.033180703244246386,0.020294898713176312,1,7,1,4,1,7,8,18,9894.127445350005,-51.66992686999538,11463.596013240025
24,55,5,20,0.3548387096774194,2.484995988675592,41.37274674806518,-0.24938423594879872,1282.5551491900187,0.9365256124721604,2179.2757856200033,2059.620778142481,-0.026975010570896643,-0.008758088477885175,-0.033180703244246386,-0.008112243974217965,3,5,1,5,4,5,11,20,9985.478109759999,0.0,11282.555149190022
24,55,6,20,0.3103448275862069,2.9804225588847384,47.81748113827646,-0.2528815693679865,1386.7069530100143,0.9365256124721604,2339.2756792600003,2324.5093449674337,-0.03205087836837631,-0.003394766710284001,-0.033180703244246386,-0.010917758664116267,2,6,1,5,3,7,9,20,9985.478109759999,0.0,11386.706953010023
24,55,7,20,0.2413793103448276,4.233190536970118,47.62978023172457,-0.26208407963476626,1381.2636267200141,0.9365256124721604,2339.2756792600003,2338.144154185597,-0.02882346465464388,0.0004924194074785356,-0.033180703244246386,-0.010989170035236877,2,8,1,5,3,10,7,22,9985.478109759999,0.0,11381.263626720018
24,55,8,20,0.3076923076923077,3.3113385105492896,69.23252895346215,-0.26384994130078476,1800.0457527900162,0.9365256124721604,2382.9216403400014,2474.5408035201744,-0.032354410297613004,-0.010277956117498549,-0.033180703244246386,-0.004870843418648821,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11800.045752790022
24,55,9,20,0.2692307692307692,4.06441935609362,73.90812881076994,-0.26071104320983773,1921.6113490800217,0.9365256124721604,2429.126621990019,2584.3431203107552,-0.032354410297613004,0.011467430990295013,-0.033180703244246386,-0.0194410028884408,2,6,1,7,2,7,7,19,9985.478109759999,0.0,11921.611349080025
24,55,10,20,0.2692307692307692,4.127227814462909,77.34634817500066,-0.25923701688670836,2011.005052550021,0.9365256124721604,2509.06921211001,2667.5330035201646,-0.032354410297613004,0.015147703187514164,-0.033180703244246386,-0.021142394540352848,2,6,1,7,2,7,7,19,9985.478109759999,0.0,12011.005052550025
24,55,11,20,0.3076923076923077,3.2452395192348127,67.14289088192368,-0.2627844541476257,1745.715162930017,0.9365256124721604,2303.365603825008,2447.857145026422,-0.03841332770229515,0.0033150274636275364,-0.033180703244246386,-0.016063731411463222,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11745.715162930024
24,55,12,20,0.3076923076923077,3.149403641510026,60.889124076923736,-0.27322597290193884,1583.1172260000185,0.9365256124721604,2212.5704702900002,2381.6520895110993,-0.04402975005740281,0.0007861124128434167,-0.033180703244246386,-0.011428183282176353,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11583.117226000024
24,55,13,20,0.3076923076923077,3.1713159737761063,61.94161096153911,-0.2714687021422433,1610.4818850000192,0.9365256124721604,2224.6601598600096,2389.7657331135497,-0.032868637060404333,0.0015301866126433176,-0.033180703244246386,-0.011428183282176353,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11610.481885000023
24,55,14,20,0.3076923076923077,3.2295791604840223,67.3731108915392,-0.2732119368475448,1751.7008831800213,0.9365256124721604,2380.0537026100205,2574.7451522518923,-0.05470367453943945,0.006085231916437695,-0.033180703244246386,-0.014091625737188685,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11751.700883180027
24,55,15,20,0.2692307692307692,3.957636127593459,69.53477987000065,-0.2754823460257476,1807.9042766200191,0.9365256124721604,2439.337956960001,2610.5211329200524,-0.035694496587303955,0.00012196509134959991,-0.033180703244246386,-0.0014504325575700472,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11807.904276620022
24,55,16,20,0.2692307692307692,3.9371661691242035,68.3899907253853,-0.2754823460257476,1778.1397588600194,0.9365256124721604,2439.337956960001,2609.543302045754,-0.035694496587303955,-0.0002871032029049925,-0.033180703244246386,-0.0014504325575700472,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11778.139758860023
24,55,17,20,0.2692307692307692,3.4461443058622376,46.717825546923734,-0.30684997656005114,1214.6634642200197,0.9365256124721604,2335.4623216100076,2214.7368471899963,-0.05816821429822165,-0.008090252742218506,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,7,19,9985.478109759999,0.0,11214.663464220026
24,55,18,20,0.23076923076923078,4.156445897649445,43.16461763038535,-0.30684997656005114,1122.2800583900207,0.9365256124721604,2335.4623216100076,2212.1994099407534,-0.05816821429822165,-0.009359922976590466,-0.033180703244246386,0.01854640937337516,1,8,1,5,1,8,6,20,9985.478109759999,0.0,11122.280058390026
24,55,19,20,0.23076923076923078,4.315519978555239,49.607997019616136,-0.296222744237752,1289.8079225100191,0.9365256124721604,2362.971316960001,2305.3062805364434,-0.035694496587303955,-0.007039753797138052,-0.033180703244246386,0.01854640937337516,1,8,1,5,1,8,6,20,9985.478109759999,0.0,11289.807922510025
25,55,5,20,0.3548387096774194,2.481571092251993,41.217054293549026,-0.24946433879483446,1277.7286831000183,0.9365256124721604,2179.2757856200033,2056.2257166933155,-0.026975010570896643,-0.008805019724425652,-0.033180703244246386,-0.008112243974217965,3,5,1,5,4,5,11,20,9985.478109759999,0.0,11277.72868310002
25,55,6,20,0.3103448275862069,2.996748062468681,48.58097677931096,-0.2525147243938957,1408.8483266000167,0.9365256124721604,2339.2756792600003,2343.9352016951966,-0.03036838680915442,-0.003136131305751932,-0.033180703244246386,-0.010917758664116267,2,6,1,5,3,7,9,20,9985.478109759999,0.0,11408.848326600022
25,55,7,20,0.2413793103448276,4.256753210021613,48.38973892931077,-0.26170785754637316,1403.3024289500136,0.9365256124721604,2339.2756792600003,2357.4954758881017,-0.026037078987277584,0.0007498719854742616,-0.033180703244246386,-0.010989170035236877,2,8,1,5,3,10,7,22,9985.478109759999,0.0,11403.302428950017
25,55,8,20,0.3076923076923077,3.330573630000183,70.08017519307757,-0.26347805864904333,1822.0845550200156,0.9365256124721604,2389.9717188250083,2493.8921252226796,-0.02678163896288041,-0.00996901302390368,-0.033180703244246386,-0.004870843418648821,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11822.084555020021
25,55,9,20,0.2692307692307692,4.0877392632544405,74.75577505038532,-0.2603460873536049,1943.650151310021,0.9365256124721604,2440.5945645850097,2603.69444201326,-0.02678163896288041,0.01177637408388988,-0.033180703244246386,-0.0194410028884408,2,6,1,7,2,7,7,19,9985.478109759999,0.0,11943.650151310025
25,55,10,20,0.2692307692307692,4.150908089806675,78.19399441461604,-0.25887617333415974,2033.0438547800204,0.9365256124721604,2520.08861322501,2686.8843252226693,-0.02678163896288041,0.01545664628110904,-0.033180703244246386,-0.021142394540352848,2,6,1,7,2,7,7,19,9985.478109759999,0.0,12033.043854780024
25,55,11,20,0.3076923076923077,3.2634632978556484,67.99053712153906,-0.2624130710847798,1767.7539651600164,0.9365256124721604,2314.3850049400075,2467.2084667289273,-0.03841332770229515,0.003623970557222404,-0.033180703244246386,-0.016063731411463222,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11767.753965160024
25,55,12,20,0.3076923076923077,3.1670274132486353,61.73677031653912,-0.2728398332461723,1605.156028230018,0.9365256124721604,2221.997231475009,2401.003411213605,-0.04402975005740281,0.0010950555064382843,-0.033180703244246386,-0.011428183282176353,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11605.156028230023
25,55,13,20,0.3076923076923077,3.189186533201045,62.7892572011545,-0.2710850459689913,1632.5206872300187,0.9365256124721604,2235.6795609750093,2409.1170548160553,-0.032868637060404333,0.001839129706238185,-0.033180703244246386,-0.011428183282176353,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11632.520687230022
25,55,14,20,0.3076923076923077,3.2473667211284027,68.22075713115458,-0.2728314689573248,1773.7396854100207,0.9365256124721604,2395.760256705011,2594.096473954397,-0.05470367453943945,0.00639417501003257,-0.033180703244246386,-0.014091625737188685,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11773.739685410026
25,55,15,20,0.2692307692307692,3.9528022361190898,69.3491465588468,-0.2755662094617559,1803.0778105300187,0.9365256124721604,2438.0509661700016,2607.126071470887,-0.035694496587303955,0.00005939009596229727,-0.033180703244246386,-0.0014504325575700472,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11803.077810530023
25,55,16,20,0.2692307692307692,3.9323572798366286,68.20435741423145,-0.2755662094617559,1773.313292770019,0.9365256124721604,2438.0509661700016,2606.1482405965885,-0.035694496587303955,-0.0003496781982922951,-0.033180703244246386,-0.0014504325575700472,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11773.313292770024
25,55,17,20,0.2692307692307692,3.4424561155913582,46.532192235769884,-0.3069439535358461,1209.8369981300175,0.9365256124721604,2333.0490885650074,2211.341785740831,-0.05910683922903119,-0.00815282773760581,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,7,19,9985.478109759999,0.0,11209.836998130027
25,55,18,20,0.23076923076923078,4.152036597412061,42.97898431923147,-0.3069439535358461,1117.4535923000185,0.9365256124721604,2333.0490885650074,2208.8043484915884,-0.05910683922903119,-0.00942249797197777,-0.033180703244246386,0.01854640937337516,1,8,1,5,1,8,6,20,9985.478109759999,0.0,11117.453592300028
25,55,19,20,0.23076923076923078,4.310766910430041,49.42236370846226,-0.2963134664792107,1284.9814564200205,0.9365256124721604,2362.971316960001,2301.911219087279,-0.035694496587303955,-0.007102328792525355,-0.033180703244246386,0.01854640937337516,1,8,1,5,1,8,6,20,9985.478109759999,0.0,11284.981456420026
26,55,5,20,0.3548387096774194,2.4984396341667052,41.97975561580721,-0.24969237711258793,1301.372424090021,0.9365256124721604,2179.2757856200033,2080.599900564297,-0.026975010570896643,-0.00880812107997706,-0.033180703244246386,-0.008112243974217965,3,5,1,5,4,5,11,20,9985.478109759999,0.0,11301.37242409002
26,55,6,20,0.3103448275862069,3.0142138771796074,49.38864426689727,-0.2527356977272037,1432.2706837400165,0.9365256124721604,2339.2756792600003,2368.1450928370564,-0.03036838680915442,-0.003141448479095119,-0.033180703244246386,-0.010917758664116267,2,6,1,5,3,7,9,20,9985.478109759999,0.0,11432.270683740022
26,55,7,20,0.2413793103448276,4.282084340302009,49.19740641689708,-0.26190612132382785,1426.7247860900134,0.9365256124721604,2339.2756792600003,2381.705367029962,-0.026037078987277584,0.0007445548121310714,-0.033180703244246386,-0.010989170035236877,2,8,1,5,3,10,7,22,9985.478109759999,0.0,11426.724786090017
26,55,8,20,0.3076923076923077,3.351262768188209,70.98103508307764,-0.26366868209343564,1845.5069121600172,0.9365256124721604,2398.078807395009,2518.1020163645408,-0.02678163896288041,-0.009975393631915507,-0.033180703244246386,-0.004870843418648821,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11845.50691216002
26,55,9,20,0.2692307692307692,4.112818276103548,75.65663494038543,-0.2605425325555689,1967.0725084500227,0.9365256124721604,2453.541836360021,2627.904333155121,-0.02678163896288041,0.011769993475878053,-0.033180703244246386,-0.0194410028884408,2,6,1,7,2,7,7,19,9985.478109759999,0.0,11967.072508450025
