enter_term_sys1,enter_term_sys2,leave_term_sys1,leave_term_sys2,win_rate,profit_loss_ratio,expectancy,mdd,final_whole_asset,positive_rate,median_asset,mean_asset,s1_return_median,s1_return_mean,s2_return_median,s2_return_mean,s1_max_consec_win,s1_max_consec_loss,s2_max_consec_win,s2_max_consec_loss,overall_max_consec_win,overall_max_consec_loss,final_win_count,final_loss_count,min_equity,min_realized_pnl,final_equity
26,55,10,20,0.2692307692307692,4.176374654725703,79.09485430461615,-0.2590748333346604,2056.466211920022,0.9365256124721604,2542.9355398300204,2711.0942163645304,-0.02678163896288041,0.015450265673097211,-0.033180703244246386,-0.021142394540352848,2,6,1,7,2,7,7,19,9985.478109759999,0.0,12056.466211920024
26,55,11,20,0.3076923076923077,3.2830568278592493,68.89139701153914,-0.2626066523433577,1791.176322300018,0.9365256124721604,2331.834506730017,2491.4183578707884,-0.04346379612779994,0.0036175899492105756,-0.033180703244246386,-0.016063731411463222,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11791.176322300023
26,55,12,20,0.3076923076923077,3.197220810013969,63.16725577961611,-0.27212848738294115,1642.3486502700198,0.9365256124721604,2245.0639147000197,2429.299679451457,-0.04346379612779994,0.001463103055433638,-0.033180703244246386,-0.011428183282176353,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11642.348650270022
26,55,13,20,0.3076923076923077,3.197220810013969,63.16725577961611,-0.27212848738294115,1642.3486502700198,0.9365256124721604,2245.0639147000197,2429.299679451457,-0.04346379612779994,0.001463103055433638,-0.033180703244246386,-0.011428183282176353,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11642.348650270022
26,55,14,20,0.3076923076923077,3.330828088892976,72.07711615192389,-0.2681541409668129,1874.005019950022,0.9365256124721604,2441.6134946550046,2640.9592416248774,-0.04346379612779994,0.008477236734159647,-0.033180703244246386,-0.014091625737188685,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11874.005019950026
26,55,15,20,0.2692307692307692,4.055710324361026,73.2055055796161,-0.2708910922675853,1903.34314507002,0.9365256124721604,2474.241356865012,2653.988839141367,-0.035694496587303955,0.002142451820089375,-0.033180703244246386,-0.0014504325575700472,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11903.343145070023
26,55,16,20,0.2692307692307692,4.034733099768759,72.06071643500076,-0.2708910922675853,1873.5786273100202,0.9365256124721604,2474.241356865012,2653.011008267069,-0.035694496587303955,0.0017333835258347826,-0.033180703244246386,-0.0014504325575700472,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11873.578627310024
26,55,17,20,0.2692307692307692,3.519203345996613,50.31482694115459,-0.3022060909651346,1308.18550047002,0.9365256124721604,2346.522716960001,2256.744625536645,-0.04346379612779994,-0.006089208190402821,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,7,19,9985.478109759999,0.0,11308.185500470026
26,55,18,20,0.23076923076923078,4.243772238186147,46.76161902461624,-0.3022060909651346,1215.802094640021,0.9365256124721604,2346.522716960001,2254.207188287402,-0.04346379612779994,-0.007358878424774784,-0.033180703244246386,0.01854640937337516,1,8,1,5,1,8,6,20,9985.478109759999,0.0,11215.802094640027
26,55,19,20,0.23076923076923078,4.409734231609106,53.204998413846965,-0.29159844968711873,1383.3299587600195,0.9365256124721604,2372.47591696,2347.314058883093,-0.035694496587303955,-0.005038709245322371,-0.033180703244246386,0.01854640937337516,1,8,1,5,1,8,6,20,9985.478109759999,0.0,11383.329958760025
27,55,5,20,0.3548387096774194,2.467939751641897,40.67157309967813,-0.24990510445044173,1260.8187660900194,0.9365256124721604,2170.4829356200025,2042.28421274973,-0.029133498538705317,-0.009551588997733344,-0.033180703244246386,-0.008112243974217965,3,5,1,5,4,5,11,20,9985.478109759999,0.0,11260.81876609002
27,55,6,20,0.3103448275862069,2.9945918290798446,48.5627867065524,-0.25267993463519733,1408.3208144900154,0.9365256124721604,2339.2756792600003,2342.1513597065104,-0.035802918315298714,-0.003961231289660385,-0.033180703244246386,-0.010917758664116267,2,6,1,5,3,7,9,20,9985.478109759999,0.0,11408.320814490022
27,55,7,20,0.2413793103448276,4.256127415952795,48.369664182759095,-0.2618855539346926,1402.7202613000118,0.9365256124721604,2339.2756792600003,2355.7086770708743,-0.03134541223734464,-0.00007598882915976768,-0.033180703244246386,-0.010989170035236877,2,8,1,5,3,10,7,22,9985.478109759999,0.0,11402.720261300015
27,55,8,20,0.3076923076923077,3.3276633648880307,70.07135253269297,-0.26365222841985325,1821.8551658500155,0.9365256124721604,2389.9362024850084,2492.125455477146,-0.036161582023963336,-0.01095415299138209,-0.033180703244246386,-0.004870843418648821,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11821.855165850018
27,55,9,20,0.2692307692307692,4.0840790904182045,74.74613063192382,-0.2605196018227822,1943.3993964300207,0.9365256124721604,2440.5258182450098,2601.9272361480716,-0.036161582023963336,0.010790877211578587,-0.033180703244246386,-0.0194410028884408,2,6,1,7,2,7,7,19,9985.478109759999,0.0,11943.399396430023
27,55,10,20,0.2692307692307692,4.147087704656788,78.18434999615454,-0.2590489559853249,2032.79309990002,0.9365256124721604,2520.01986688501,2685.1171193574805,-0.036161582023963336,0.014471149408797738,-0.033180703244246386,-0.021142394540352848,2,6,1,7,2,7,7,19,9985.478109759999,0.0,12032.793099900022
27,55,11,20,0.3076923076923077,3.260748732459102,67.97717389307758,-0.262587894232827,1767.4065212200167,0.9365256124721604,2314.3255486000076,2465.4378417905536,-0.04346379612779994,0.002636858536488688,-0.033180703244246386,-0.016063731411463222,2,6,1,5,3,7,8,18,9985.478109759999,0.0,11767.406521220022
27,55,12,20,0.3076923076923077,3.1756368020384067,62.25303266115452,-0.27212999107099706,1618.5788491900184,0.9365256124721604,2228.846847585009,2403.3191633712227,-0.04346379612779994,0.00048237164271175046,-0.033180703244246386,-0.011428183282176353,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11618.57884919002
27,55,13,20,0.3076923076923077,3.1756368020384067,62.25303266115452,-0.27212999107099706,1618.5788491900184,0.9365256124721604,2228.846847585009,2403.3191633712227,-0.04346379612779994,0.00048237164271175046,-0.033180703244246386,-0.011428183282176353,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11618.57884919002
27,55,14,20,0.3076923076923077,3.308117009171801,71.1628930334623,-0.26814728928950243,1850.2352188700206,0.9365256124721604,2425.018878405004,2614.978725544643,-0.04346379612779994,0.00749650532143776,-0.033180703244246386,-0.014091625737188685,2,6,1,5,2,7,8,18,9985.478109759999,0.0,11850.235218870024
27,55,15,20,0.2692307692307692,4.027592994376768,72.28869869730832,-0.2708899813930448,1879.5061661300178,0.9365256124721604,2451.120485120002,2628.0060300963214,-0.036161582023963336,0.0011605982306227484,-0.033180703244246386,-0.0014504325575700472,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11879.50616613002
27,55,16,20,0.2692307692307692,4.006762452710498,71.14211802038528,-0.2708899813930448,1849.695068530019,0.9365256124721604,2451.120485120002,2627.0266689702635,-0.036161582023963336,0.000750751840530924,-0.033180703244246386,-0.0014504325575700472,1,7,1,5,2,7,7,19,9985.478109759999,0.0,11849.695068530022
27,55,17,20,0.2692307692307692,3.6155547482753123,54.925552180385296,-0.29953852544112713,1428.064356690018,0.9365256124721604,2362.971316960001,2340.254876839785,-0.04346379612779994,-0.007006458623768245,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,7,19,9985.478109759999,0.0,11428.064356690025
27,55,18,20,0.23076923076923078,4.361078609750699,51.3667836880777,-0.29953852544112713,1335.5363758900185,0.9365256124721604,2362.971316960001,2337.7134686402305,-0.04346379612779994,-0.008278543919727524,-0.033180703244246386,0.01854640937337516,1,8,1,5,1,8,6,20,9985.478109759999,0.0,11335.536375890026
27,55,19,20,0.23076923076923078,4.536532121268458,57.81016307730843,-0.2890046355779112,1503.0642400100196,0.9365256124721604,2382.70465368501,2430.820339235921,-0.035694496587303955,-0.005958374740275111,-0.033180703244246386,0.01854640937337516,1,8,1,5,1,8,6,20,9985.478109759999,0.0,11503.064240010024
28,55,5,20,0.36666666666666664,2.5715315865547312,52.40806624600067,-0.2291608785200267,1572.2419873800181,0.9365256124721604,2246.3986716800114,2095.5924314404983,-0.025292519011674754,-0.0032555090982810176,-0.033180703244246386,-0.008112243974217965,3,5,1,5,4,5,11,19,9985.478109759999,0.0,11572.241987380019
28,55,6,20,0.32142857142857145,3.081715651129565,61.419429849286416,-0.23227966487814783,1719.744035780015,0.9365256124721604,2394.051755740008,2395.4595783972786,-0.025292519011674754,0.0034044084631435637,-0.033180703244246386,-0.010917758664116267,2,5,1,5,3,7,9,19,9985.478109759999,0.0,11719.74403578002
28,55,7,20,0.25,4.409434934472939,61.219410092500425,-0.24160446918066372,1714.1434825900105,0.9365256124721604,2360.7015088000076,2409.0168957616424,-0.025292519011674754,0.0075181945977912815,-0.033180703244246386,-0.010989170035236877,2,7,1,5,3,10,7,21,9985.478109759999,0.0,11714.143482590014
28,55,8,20,0.32,3.423046341794174,85.33113548560067,-0.24373917689741154,2133.278387140015,0.9365256124721604,2596.4511420500085,2545.433674167914,-0.026037078987277584,-0.0025096562702431246,-0.033180703244246386,-0.004870843418648821,2,5,1,5,3,7,8,17,9985.478109759999,0.0,12133.278387140017
28,55,9,20,0.28,4.209555049768351,90.19290470880077,-0.24074215094963433,2254.8226177200195,0.9365256124721604,2679.2369598950104,2655.2354548388403,-0.026037078987277584,0.02078859037578617,-0.033180703244246386,-0.0194410028884408,2,5,1,7,2,7,7,18,9985.478109759999,0.0,12254.822617720021
28,55,10,20,0.28,4.274499489965217,93.76865284760072,-0.23938314978535552,2344.216321190019,0.9365256124721604,2703.126509930009,2738.425338048249,-0.026037078987277584,0.024731739158520973,-0.033180703244246386,-0.021142394540352848,2,5,1,7,2,7,7,18,9985.478109759999,0.0,12344.21632119002
28,55,11,20,0.32,3.2818138869635707,80.39334853720064,-0.24704465746293908,2009.8337134300164,0.9365256124721604,2486.058339120017,2495.5504918447073,-0.03981268907588164,0.010034911852810984,-0.033180703244246386,-0.016063731411463222,2,5,1,5,3,7,8,17,9985.478109759999,0.0,12009.83371343002
28,55,12,20,0.32,3.1961521147391703,74.4402416560007,-0.2565867543011091,1861.0060414000181,0.9365256124721604,2368.161232025009,2433.4318134253763,-0.03981268907588164,0.007726533038049975,-0.033180703244246386,-0.011428183282176353,2,5,1,5,2,7,8,17,9985.478109759999,0.0,11861.006041400018
28,55,13,20,0.32,3.1961521147391703,74.4402416560007,-0.2565867543011091,1861.0060414000181,0.9365256124721604,2368.161232025009,2433.4318134253763,-0.03981268907588164,0.007726533038049975,-0.033180703244246386,-0.011428183282176353,2,5,1,5,2,7,8,17,9985.478109759999,0.0,11861.006041400018
28,55,14,20,0.32,3.355552685940628,84.85359598960079,-0.2510197824000135,2121.33989974002,0.9365256124721604,2597.5645254300207,2654.7115277393536,-0.03797628171013595,0.01608011710848529,-0.033180703244246386,-0.014091625737188685,2,5,1,5,2,7,8,17,9985.478109759999,0.0,12121.339899740022
28,55,15,20,0.28,4.191466390678693,89.11321991520063,-0.24892350760498688,2227.830497880016,0.9365256124721604,2690.8189634200094,2693.5601909433703,-0.03981268907588164,0.0067302599860795355,-0.033180703244246386,-0.0014504325575700472,1,6,1,5,2,6,7,18,9985.478109759999,0.0,12227.830497880022
28,55,16,20,0.28,4.169788302695198,87.92077601120067,-0.24892350760498688,2198.019400280017,0.9365256124721604,2690.8189634200094,2692.580829817313,-0.03981268907588164,0.006291138853838292,-0.033180703244246386,-0.0014504325575700472,1,6,1,5,2,6,7,18,9985.478109759999,0.0,12198.019400280024
28,55,17,20,0.28,3.7271246685503616,71.05554753760072,-0.2776364366954336,1776.3886884400172,0.9365256124721604,2427.1425569600005,2405.809037686834,-0.0490837353336197,-0.0020201580721965324,-0.033180703244246386,0.01854640937337516,1,6,1,5,1,6,7,18,9985.478109759999,0.0,11776.388688440027
28,55,18,20,0.24,4.5053179621361865,67.35442830560072,-0.2776364366954336,1683.8607076400176,0.9365256124721604,2427.1425569600005,2403.2676294872795,-0.0490837353336197,-0.003383106603581471,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,6,19,9985.478109759999,0.0,11683.860707640028
28,55,19,20,0.24,4.703120617580099,74.05554287040067,-0.2671025468322177,1851.3885717600178,0.9365256124721604,2524.7888021600165,2496.3745000829695,-0.03957914635755195,-0.0008972110541681669,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,6,19,9985.478109759999,0.0,11851.388571760026
29,55,5,20,0.36666666666666664,2.5767172036955728,52.62384919133399,-0.22906210560724577,1578.7154757400176,0.9365256124721604,2249.635415860011,2100.1157506281147,-0.025292519011674754,-0.003181617247116451,-0.033180703244246386,-0.008112243974217965,3,5,1,5,4,5,11,19,9985.478109759999,0.0,11578.715475740022
29,55,6,20,0.32142857142857145,3.087058225879819,61.65062586214353,-0.2321812070268602,1726.2175241400128,0.9365256124721604,2397.288499920007,2399.982897584894,-0.025292519011674754,0.003486993473268668,-0.033180703244246386,-0.010917758664116267,2,5,1,5,3,7,9,19,9985.478109759999,0.0,11726.21752414002
29,55,7,20,0.25,4.41727228275881,61.45060610535754,-0.2415026568283571,1720.61697095001,0.9365256124721604,2363.9382529800073,2413.540214949259,-0.025292519011674754,0.007600779607916382,-0.033180703244246386,-0.010989170035236877,2,7,1,5,3,10,7,21,9985.478109759999,0.0,11720.616970950017
29,55,8,20,0.32,3.429403172514014,85.59007502000065,-0.24363832808071592,2139.751875500013,0.9365256124721604,2599.6878862300073,2549.9569933555294,-0.026037078987277584,-0.0024093744722340693,-0.033180703244246386,-0.004870843418648821,2,5,1,5,3,7,8,17,9985.478109759999,0.0,12139.75187550002
29,55,9,20,0.28,4.21726817126235,90.45184424320075,-0.24064322019457382,2261.296106080017,0.9365256124721604,2682.473704075009,2659.7587740264553,-0.026037078987277584,0.020888872173795228,-0.033180703244246386,-0.0194410028884408,2,5,1,7,2,7,7,18,9985.478109759999,0.0,12261.296106080024
29,55,10,20,0.28,4.282331608443856,94.0275923820007,-0.2392853325886552,2350.6898095500164,0.9365256124721604,2706.363254110008,2742.9486572358646,-0.026037078987277584,0.024832020956530032,-0.033180703244246386,-0.021142394540352848,2,5,1,7,2,7,7,18,9985.478109759999,0.0,12350.689809550024
29,55,11,20,0.32,3.287578350753813,80.65228807160062,-0.2469421645696204,2016.307201790014,0.9365256124721604,2492.5318274800147,2500.0738110323223,-0.03981268907588164,0.010135193650820043,-0.033180703244246386,-0.016063731411463222,2,5,1,5,3,7,8,17,9985.478109759999,0.0,12016.307201790023
29,55,12,20,0.32,3.2017661147306713,74.69918119040068,-0.256480302621054,1867.4795297600158,0.9365256124721604,2371.397976205008,2437.9551326129913,-0.03981268907588164,0.007826814836059034,-0.033180703244246386,-0.011428183282176353,2,5,1,5,2,7,8,17,9985.478109759999,0.0,11867.479529760021
29,55,13,20,0.32,3.2017661147306713,74.69918119040068,-0.256480302621054,1867.4795297600158,0.9365256124721604,2371.397976205008,2437.9551326129913,-0.03981268907588164,0.007826814836059034,-0.033180703244246386,-0.011428183282176353,2,5,1,5,2,7,8,17,9985.478109759999,0.0,11867.479529760021
29,55,14,20,0.32,3.361492893040996,85.11253552400075,-0.25091716384944573,2127.8133881000176,0.9365256124721604,2604.0380137900183,2659.234846926968,-0.03797628171013595,0.016180398906494343,-0.033180703244246386,-0.014091625737188685,2,5,1,5,2,7,8,17,9985.478109759999,0.0,12127.813388100021
29,55,15,20,0.28,4.19915359944056,89.37215944960064,-0.24882192869284053,2234.3039862400137,0.9365256124721604,2694.055707600008,2698.0835101309854,-0.03981268907588164,0.006830541784088591,-0.033180703244246386,-0.0014504325575700472,1,6,1,5,2,6,7,18,9985.478109759999,0.0,12234.303986240022
29,55,16,20,0.28,4.177435753536483,88.17971554560069,-0.24882192869284053,2204.492888640015,0.9365256124721604,2694.055707600008,2697.104149004928,-0.03981268907588164,0.006391420651847347,-0.033180703244246386,-0.0014504325575700472,1,6,1,5,2,6,7,18,9985.478109759999,0.0,12204.492888640023
29,55,17,20,0.28,3.7332390898367342,71.3144870720007,-0.27752347275983175,1782.8621768000148,0.9365256124721604,2428.2615516800065,2410.3323568744495,-0.0490837353336197,-0.0019198762741874772,-0.033180703244246386,0.01854640937337516,1,6,1,5,1,6,7,18,9985.478109759999,0.0,11782.862176800023
29,55,18,20,0.24,4.512651763473152,67.61336784000068,-0.27752347275983175,1690.3341960000153,0.9365256124721604,2428.2615516800065,2407.790948674895,-0.0490837353336197,-0.003282824805572416,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,6,19,9985.478109759999,0.0,11690.334196000023
29,55,19,20,0.24,4.7111130968961925,74.31448240480066,-0.26699386889621435,1857.8620601200155,0.9365256124721604,2531.262290520014,2500.8978192705854,-0.03957914635755195,-0.0007969292561591115,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,6,19,9985.478109759999,0.0,11857.862060120022
30,55,5,20,0.36666666666666664,2.5426439552251594,51.18989089666735,-0.23192639428586523,1535.6967269000188,0.9365256124721604,2232.4675014400104,2076.130475535866,-0.023287934006208717,-0.0029903071626522226,-0.033180703244246386,-0.008112243974217965,3,5,1,5,4,5,11,19,9985.478109759999,0.0,11535.696726900022
30,55,6,20,0.32142857142857145,3.051898335741198,60.11424197500071,-0.23499802359550603,1683.198775300014,0.9365256124721604,2382.9216403400014,2375.9976224926454,-0.023287934006208717,0.0037008106264933937,-0.033180703244246386,-0.010917758664116267,2,5,1,5,3,7,9,19,9985.478109759999,0.0,11683.19877530002
30,55,7,20,0.25,4.365706672166414,59.914222218214746,-0.2443030235744492,1677.5982221100112,0.9365256124721604,2353.832940340001,2389.55493985701,-0.023287934006208717,0.007814596761141109,-0.033180703244246386,-0.010989170035236877,2,7,1,5,3,10,7,21,9985.478109759999,0.0,11677.598222110017
30,55,8,20,0.32,3.3875971328636614,83.86932506640068,-0.24638789864869337,2096.733126660014,0.9365256124721604,2576.568810440014,2525.9717182632803,-0.025034786484544564,-0.0021497393576040452,-0.033180703244246386,-0.004870843418648821,2,5,1,5,3,7,8,17,9985.478109759999,0.0,12096.73312666002
30,55,9,20,0.28,4.1665354147050975,88.73109428960078,-0.24337407487979104,2218.2773572400165,0.9365256124721604,2660.964329655009,2635.7734989342057,-0.025034786484544564,0.021148507288425256,-0.033180703244246386,-0.0194410028884408,2,5,1,7,2,7,7,18,9985.478109759999,0.0,12218.277357240024
30,55,10,20,0.28,4.230816153849567,92.30684242840073,-0.2420007777654407,2307.671060710016,0.9365256124721604,2699.2258369600004,2718.963382143615,-0.025034786484544564,0.02509165607116006,-0.033180703244246386,-0.021142394540352848,2,5,1,7,2,7,7,18,9985.478109759999,0.0,12307.671060710023
30,55,11,20,0.32,3.164485078835503,74.91793196760062,-0.25612981754604525,1872.948299190015,0.9365256124721604,2374.1323609200076,2420.332212138893,-0.03981268907588164,0.01038374109780203,-0.033180703244246386,-0.016063731411463222,2,5,1,5,3,7,8,17,9985.478109759999,0.0,11872.948299190022
30,55,12,20,0.32,3.0818858183754507,68.96482508640068,-0.26566795559747913,1724.120627160015,0.9365256124721604,2292.6826015700067,2358.2135337195614,-0.03981268907588164,0.008075362283041022,-0.033180703244246386,-0.011428183282176353,2,5,1,5,2,7,8,17,9985.478109759999,0.0,11724.12062716002
30,55,13,20,0.32,3.0818858183754507,68.96482508640068,-0.26566795559747913,1724.120627160015,0.9365256124721604,2292.6826015700067,2358.2135337195614,-0.03981268907588164,0.008075362283041022,-0.033180703244246386,-0.011428183282176353,2,5,1,5,2,7,8,17,9985.478109759999,0.0,11724.12062716002
30,55,14,20,0.32,3.2346823226495,79.37817942000078,-0.2599704078149016,1984.4544855000167,0.9365256124721604,2511.556277380009,2579.4932480335383,-0.03797628171013595,0.01642894635347633,-0.033180703244246386,-0.014091625737188685,2,5,1,5,2,7,8,17,9985.478109759999,0.0,11984.45448550002
30,55,15,20,0.28,4.035260539339665,83.63780334560064,-0.25785892160872315,2090.945083640013,0.9365256124721604,2589.900416300006,2618.341911237556,-0.03981268907588164,0.007079089231070578,-0.033180703244246386,-0.0014504325575700472,1,6,1,5,2,6,7,18,9985.478109759999,0.0,12090.945083640021
30,55,16,20,0.28,4.014390341453153,82.44535944160069,-0.25785892160872315,2061.133986040014,0.9365256124721604,2589.900416300006,2617.362550111498,-0.03981268907588164,0.006639968098829334,-0.033180703244246386,-0.0014504325575700472,1,6,1,5,2,6,7,18,9985.478109759999,0.0,12061.133986040022
30,55,17,20,0.28,3.7132747643388235,70.46586469400066,-0.2788569311545114,1761.646617350013,0.9365256124721604,2425.055252725006,2398.203473852956,-0.0490837353336197,-0.0022329352316897222,-0.033180703244246386,0.01854640937337516,1,6,1,5,1,6,7,18,9985.478109759999,0.0,11761.64661735002
30,55,18,20,0.24,4.488705326259491,66.76474546200066,-0.2788569311545114,1669.1186365500134,0.9365256124721604,2425.055252725006,2395.6620656534014,-0.0490837353336197,-0.003595883763074665,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,6,19,9985.478109759999,0.0,11669.11863655002
30,55,19,20,0.24,4.684135225616537,73.43691352760067,-0.2683728115408445,1835.9228381900148,0.9365256124721604,2509.3230685900135,2488.3667467432792,-0.03957914635755195,-0.001121621443428224,-0.033180703244246386,0.01854640937337516,1,7,1,5,1,7,6,19,9985.478109759999,0.0,11835.922838190023
